INFO:temporalio.workflow:Starting entity export for area 0cf1df1e-ce8f-4c84-a77f-52719ade6d42 ({'attempt': 1, 'namespace': 'default', 'run_id': 'fd605693-a3ed-4c3f-8129-c235486d463a', 'task_queue': 'truecover-tasks', 'workflow_id': 'entity-export-0cf1df1e-ce8f-4c84-a77f-52719ade6d42-20251122011441', 'workflow_type': 'EntityExportWorkflow'})
INFO:temporalio.workflow:Found 50 pixels to export ({'attempt': 1, 'namespace': 'default', 'run_id': 'fd605693-a3ed-4c3f-8129-c235486d463a', 'task_queue': 'truecover-tasks', 'workflow_id': 'entity-export-0cf1df1e-ce8f-4c84-a77f-52719ade6d42-20251122011441', 'workflow_type': 'EntityExportWorkflow'})
INFO:temporalio.workflow:Creating entity for pixel 123133130323033322 ({'attempt': 1, 'namespace': 'default', 'run_id': 'fd605693-a3ed-4c3f-8129-c235486d463a', 'task_queue': 'truecover-tasks', 'workflow_id': 'entity-export-0cf1df1e-ce8f-4c84-a77f-52719ade6d42-20251122011441', 'workflow_type': 'EntityExportWorkflow'})
INFO:temporalio.workflow:Created entity 1/50: 123133130323033322 ({'attempt': 1, 'namespace': 'default', 'run_id': 'fd605693-a3ed-4c3f-8129-c235486d463a', 'task_queue': 'truecover-tasks', 'workflow_id': 'entity-export-0cf1df1e-ce8f-4c84-a77f-52719ade6d42-20251122011441', 'workflow_type': 'EntityExportWorkflow'})
INFO:temporalio.workflow:Creating entity for pixel 123133130323122203 ({'attempt': 1, 'namespace': 'default', 'run_id': 'fd605693-a3ed-4c3f-8129-c235486d463a', 'task_queue': 'truecover-tasks', 'workflow_id': 'entity-export-0cf1df1e-ce8f-4c84-a77f-52719ade6d42-20251122011441', 'workflow_type': 'EntityExportWorkflow'})
INFO:temporalio.workflow:Created entity 2/50: 123133130323122203 ({'attempt': 1, 'namespace': 'default', 'run_id': 'fd605693-a3ed-4c3f-8129-c235486d463a', 'task_queue': 'truecover-tasks', 'workflow_id': 'entity-export-0cf1df1e-ce8f-4c84-a77f-52719ade6d42-20251122011441', 'workflow_type': 'EntityExportWorkflow'})
INFO:temporalio.workflow:Creating entity for pixel 123133130323122312 ({'attempt': 1, 'namespace': 'default', 'run_id': 'fd605693-a3ed-4c3f-8129-c235486d463a', 'task_queue': 'truecover-tasks', 'workflow_id': 'entity-export-0cf1df1e-ce8f-4c84-a77f-52719ade6d42-20251122011441', 'workflow_type': 'EntityExportWorkflow'})
INFO:temporalio.workflow:Created entity 3/50: 123133130323122312 ({'attempt': 1, 'namespace': 'default', 'run_id': 'fd605693-a3ed-4c3f-8129-c235486d463a', 'task_queue': 'truecover-tasks', 'workflow_id': 'entity-export-0cf1df1e-ce8f-4c84-a77f-52719ade6d42-20251122011441', 'workflow_type': 'EntityExportWorkflow'})
INFO:temporalio.workflow:Creating entity for pixel 123133130323123211 ({'attempt': 1, 'namespace': 'default', 'run_id': 'fd605693-a3ed-4c3f-8129-c235486d463a', 'task_queue': 'truecover-tasks', 'workflow_id': 'entity-export-0cf1df1e-ce8f-4c84-a77f-52719ade6d42-20251122011441', 'workflow_type': 'EntityExportWorkflow'})
INFO:temporalio.workflow:Created entity 4/50: 123133130323123211 ({'attempt': 1, 'namespace': 'default', 'run_id': 'fd605693-a3ed-4c3f-8129-c235486d463a', 'task_queue': 'truecover-tasks', 'workflow_id': 'entity-export-0cf1df1e-ce8f-4c84-a77f-52719ade6d42-20251122011441', 'workflow_type': 'EntityExportWorkflow'})
INFO:temporalio.workflow:Creating entity for pixel 123133130323212300 ({'attempt': 1, 'namespace': 'default', 'run_id': 'fd605693-a3ed-4c3f-8129-c235486d463a', 'task_queue': 'truecover-tasks', 'workflow_id': 'entity-export-0cf1df1e-ce8f-4c84-a77f-52719ade6d42-20251122011441', 'workflow_type': 'EntityExportWorkflow'})
INFO:temporalio.workflow:Created entity 5/50: 123133130323212300 ({'attempt': 1, 'namespace': 'default', 'run_id': 'fd605693-a3ed-4c3f-8129-c235486d463a', 'task_queue': 'truecover-tasks', 'workflow_id': 'entity-export-0cf1df1e-ce8f-4c84-a77f-52719ade6d42-20251122011441', 'workflow_type': 'EntityExportWorkflow'})
INFO:temporalio.workflow:Creating entity for pixel 123133130323212321 ({'attempt': 1, 'namespace': 'default', 'run_id': 'fd605693-a3ed-4c3f-8129-c235486d463a', 'task_queue': 'truecover-tasks', 'workflow_id': 'entity-export-0cf1df1e-ce8f-4c84-a77f-52719ade6d42-20251122011441', 'workflow_type': 'EntityExportWorkflow'})
INFO:temporalio.workflow:Created entity 6/50: 123133130323212321 ({'attempt': 1, 'namespace': 'default', 'run_id': 'fd605693-a3ed-4c3f-8129-c235486d463a', 'task_queue': 'truecover-tasks', 'workflow_id': 'entity-export-0cf1df1e-ce8f-4c84-a77f-52719ade6d42-20251122011441', 'workflow_type': 'EntityExportWorkflow'})
INFO:temporalio.workflow:Creating entity for pixel 123133130323213303 ({'attempt': 1, 'namespace': 'default', 'run_id': 'fd605693-a3ed-4c3f-8129-c235486d463a', 'task_queue': 'truecover-tasks', 'workflow_id': 'entity-export-0cf1df1e-ce8f-4c84-a77f-52719ade6d42-20251122011441', 'workflow_type': 'EntityExportWorkflow'})
